1333,705
1334,638
1335,552
1336,631
1337,651
1338,706
1339,642
1340,533
1341,554
1342,602
1343,619
1344,636
1345,754
1346,614
1347,652
1348,581
1349,688
1350,648
1351,642
1352,548
1353,725
1354,664
1355,687
1356,638
1357,745
1358,550
1359,581
1360,511
1361,619
1362,588
1363,697
1364,529
1365,652
1366,573
1367,705
1368,627
1369,639
1370,608
1371,684
1372,709
1373,645
1374,608
1375,690
1376,632
1377,640
1378,592
1379,670
1380,548
1381,601
1382,610
1383,816
1384,595
1385,521
1386,697
1387,579
1388,673
1389,599
1390,611
1391,718
1392,613
1393,653
1394,739
1395,601
1396,601
1397,743
1398,658
1399,705
1400,499
1401,700
1402,612
1403,774
1404,577
1405,552
1406,856
1407,554
1408,615
1409,575
1410,681
1411,719
1412,543
1413,600
1414,629
1415,610
1416,653
1417,612
1418,685
1419,580
1420,523
1421,570
1422,651
1423,760
1424,649
1425,641
1426,804
1427,534
1428,610
1429,612
1430,587
1431,652
1432,739
1433,469
1434,566
1435,762
1436,605
1437,574
1438,720
1439,662
0,643
1,636
2,775
3,569
4,547
5,776
6,555
7,570
8,568
9,508
10,643
11,388
12,43
13,273
14,158
15,47
16,198
17,539
18,474
19,504
20,713
21,637
22,635
23,551
24,337
25,339
26,751
27,401
28,720
29,511
30,511
31,701
32,492
33,496
34,803
35,563
36,529
37,524
38,708
39,466
40,541
41,553
42,797
43,504
44,506
45,630
46,579
47,464
48,486
49,717
50,425
51,732
52,447
53,622
